ITEMÎ≤àÌò∏	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	ÏÉÅÏ†ê ÌåêÎß§Í∞Ä	ÏÉÅÏ†êÏóêÏÑú ÏÇ¥ Îïå	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
27799	ª˝º±ª¿	ITEM_RESOURCE	RESOURCE_FISHBONE	1	NONE	ITEM_STACKABLE	NONE	NONE	10	10	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27800	∂±π‰	ITEM_USE	USE_BAIT	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	10	10	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10	0	0	0	0	0	0	0	0
27801	¡ˆ∑∑¿Ã	ITEM_USE	USE_BAIT	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	40	40	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	20	0	0	0	0	0	0	0	0
27802	««∂ÛπÃ	ITEM_USE	USE_BAIT	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	150	150	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	40	0	0	0	0	0	0	0	0
27803	∫ÿæÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	280	280	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0
27804	ΩÓ∞°∏Æ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	340	340	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	0	0	0
27805	ø˘√¥∫ÿæÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	340	340	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0
27806	¿◊æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	340	340	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	6	0	0	0	0	0	0	0	0
27807	ø¨æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	340	340	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	0	0	0	0	0	0	0	0
27808	«‚æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	400	400	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	0	0	0	0	0	0	0	0
27809	º€æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	400	400	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	9	0	0	0	0	0	0	0	0
27810	πŒπ∞¿ÂæÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	700	700	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10	0	0	0	0	0	0	0	0
27811	π´¡ˆ∞≥º€æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	800	800	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	11	0	0	0	0	0	0	0	0
27812	∞≠º€æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	800	800	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	12	0	0	0	0	0	0	0	0
27813	∑ØµÂ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	900	900	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	13	0	0	0	0	0	0	0	0
27814	∆€ƒ°	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	900	900	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	14	0	0	0	0	0	0	0	0
27815	≈Ÿƒ°	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	15	0	0	0	0	0	0	0	0
27816	∏ﬁ±‚	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	16	0	0	0	0	0	0	0	0
27817	πÃ≤Ÿ∂Û¡ˆ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	17	0	0	0	0	0	0	0	0
27818	πÈ∑√	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	12000	12000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	18	0	0	0	0	0	0	0	0
27819	¿∫æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	15000	15000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	19	0	0	0	0	0	0	0	0
27820	∫˘æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	17000	17000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	20	0	0	0	0	0	0	0	0
27821	Ω¨∏Æ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	18000	18000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	21	0	0	0	0	0	0	0	0
27822	∫Ò¥√¿◊æÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	19000	19000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	22	0	0	0	0	0	0	0	0
27823	»≤±›∫ÿæÓ	ITEM_FISH	FISH_ALIVE	1	NONE	NONE	NONE	NONE	20000	20000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	23	0	0	0	0	0	0	0	0
27833	¡◊¿∫∫ÿæÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0
27834	¡◊¿∫ΩÓ∞°∏Æ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	0	0	0
27835	¡◊¿∫ø˘√¥∫ÿæÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0
27836	¡◊¿∫¿◊æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	6	0	0	0	0	0	0	0	0
27837	¡◊¿∫ø¨æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	0	0	0	0	0	0	0	0
27838	¡◊¿∫«‚æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	0	0	0	0	0	0	0	0
27839	¡◊¿∫º€æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	9	0	0	0	0	0	0	0	0
27840	¡◊¿∫πŒπ∞¿ÂæÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	350	350	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10	0	0	0	0	0	0	0	0
27841	¡◊¿∫π´¡ˆ∞≥º€æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	11	0	0	0	0	0	0	0	0
27842	¡◊¿∫∞≠º€æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	12	0	0	0	0	0	0	0	0
27843	¡◊¿∫∑ØµÂ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	450	450	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	13	0	0	0	0	0	0	0	0
27844	¡◊¿∫∆€ƒ°	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	450	450	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	14	0	0	0	0	0	0	0	0
27845	¡◊¿∫≈Ÿƒ°	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	500	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	15	0	0	0	0	0	0	0	0
27846	¡◊¿∫∏ﬁ±‚	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	500	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	16	0	0	0	0	0	0	0	0
27847	¡◊¿∫πÃ≤Ÿ∂Û¡ˆ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	500	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	17	0	0	0	0	0	0	0	0
27848	¡◊¿∫πÈ∑√	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	6000	6000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	18	0	0	0	0	0	0	0	0
27849	¡◊¿∫¿∫æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	7500	7500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	19	0	0	0	0	0	0	0	0
27850	¡◊¿∫∫˘æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	8500	8500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	20	0	0	0	0	0	0	0	0
27851	¡◊¿∫Ω¨∏Æ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	9000	9000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	21	0	0	0	0	0	0	0	0
27852	¡◊¿∫∫Ò¥√¿◊æÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	9500	9500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	22	0	0	0	0	0	0	0	0
27853	¡◊¿∫»≤±›∫ÿæÓ	ITEM_FISH	FISH_DEAD	1	NONE	ITEM_STACKABLE	NONE	NONE	10000	10000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	23	0	0	0	0	0	0	0	0
27863	±∏øÓ∫ÿæÓ	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	140	140	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	180	0	0	0	0	0	0	0	0
27864	±∏øÓΩÓ∞°∏Æ	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	180	0	0	0	0	0	0	0
27865	±∏øÓø˘√¥∫ÿæÓ	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	350	0	0	0	0	0	0	0	0
27866	±∏øÓ¿◊æÓ	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	600	20	0	0	0	0	0	0
27867	±∏øÓø¨æÓ	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	170	170	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	350	0	0	0	0	0	0	0
27868	±∏øÓ«‚æÓ	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	600	20	0	0	0	0	0	0
27869	±∏øÓº€æÓ	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	200	200	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	600	0	0	0	0	0	0	0	0
27870	±∏øÓπŒπ∞¿ÂæÓ	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE	NONE	NONE	350	350	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	600	10	0	0	0	0	0	0
27871	±∏øÓπ´¡ˆ∞≥º€æÓ	ITEM_USE	USE_POTION	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	600	0	0	0	0	0	0	0
27872	±∏øÓ∞≠º€æÓ	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	400	400	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	230	0	0	0	0	0	0	0
27873	±∏øÓ∑ØµÂ	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE	NONE	NONE	450	450	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	6	600	10	0	0	0	0	0	0
27874	±∏øÓ∆€ƒ°	ITEM_USE	USE_CLEAR	1	NONE	ITEM_STACKABLE	NONE	NONE	450	450	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27875	±∏øÓ≈Ÿƒ°	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	500	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	230	0	0	0	0	0	0	0	0
27876	±∏øÓ∏ﬁ±‚	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	500	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	500	0	0	0	0	0	0	0
27877	±∏øÓπÃ≤Ÿ∂Û¡ˆ	ITEM_USE	USE_INVISIBILITY	1	NONE	ITEM_STACKABLE	NONE	NONE	500	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	300	0	0	0	0	0	0	0
27878	±∏øÓπÈ∑√	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE	NONE	NONE	6000	6000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	500	0	0	0	0	0	0	0	0
27879	±∏øÓ¿∫æÓ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	7500	7500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27880	±∏øÓ∫˘æÓ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	8500	8500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27881	±∏øÓΩ¨∏Æ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	9000	9000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27882	±∏øÓ∫Ò¥√¿◊æÓ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	9500	9500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27883	±∏øÓ»≤±›∫ÿæÓ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	10000	10000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27987	¡∂∞≥	ITEM_USE	USE_SPECIAL	1	NONE	NONE	NONE	NONE	3000	3000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27988	∫∏π∞¡ˆµµ	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	NONE	NONE	NONE	3000	3000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27989	øµºÆ∞®¡ˆ±‚	ITEM_USE	USE_SPECIAL	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	3000	3000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27990	µπ¡∂∞¢	ITEM_RESOURCE	RESOURCE_WATERSTONEPIECE	1	NONE	ITEM_STACKABLE	NONE	NONE	1000	1000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27991	ºˆºÆ	ITEM_RESOURCE	RESOURCE_WATERSTONE	1	NONE	NONE	NONE	NONE	10000	10000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27992	πÈ¡¯¡÷	ITEM_RESOURCE	RESOURCE_WHITE_PEARL	1	NONE	NONE	NONE	NONE	12000	12000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27993	√ª¡¯¡÷	ITEM_RESOURCE	RESOURCE_BLUE_PEARL	1	NONE	NONE	NONE	NONE	12000	12000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27994	««¡¯¡÷	ITEM_RESOURCE	RESOURCE_BLOOD_PEARL	1	NONE	NONE	NONE	NONE	24000	24000	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27995	∫Û∫¥	ITEM_SPECIAL	SPECIAL_MAP	1	NONE	ITEM_STACKABLE	NONE	NONE	250	250	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27996	µ∂∫¥	ITEM_USE	USE_SPECIAL	1	NONE	ITEM_STACKABLE	NONE	NONE	250	250	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27997	º∑»•±∏	ITEM_USE	USE_POTION_NODELAY	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	50	0	0	0	0	0	0	0	0
27998	ø¨±›º˙¡÷∏”¥œ	ITEM_CONTAINER	0	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
27999	øµºÆ¡÷∏”¥œ	ITEM_USE	USE_CREATE_STONE	1	NONE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
28000	ªÁ»≠ºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MANA_BURN_PCT	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	1	0	0	0
28004	¿⁄∫˘ºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MANA_BURN_PCT	70	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	5	0	0	0
28008	ºˆ«≥ºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MANA_BURN_PCT	50	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	9	0	0	0
28030	≈ıøµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_PENETRATE_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	17	0	0	0
28031	¿¸øµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_CRITICAL_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	18	0	0	0
28032	∞≠øµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_CAST_SPEED	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	19	0	0	0
28033	¡ˆøµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	20	0	0	0
28034	»∏øµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	21	0	0	0
28035	∫πøµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	22	0	0	0
28036	¡÷øµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	23	0	0	0
28037	ø™øµºÆ+0	ITEM_METIN	METIN_NORMAL	1	NONE	NONE	WEAR_WEAPON	NONE	2500	2500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	24	0	0	0
